message,severity,attributes,tags,timestamp
1:M 20 Apr 2026 19:47:25.736 * <search> Disabled workers threadpool of size 0,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.490534486Z
1:M 20 Apr 2026 19:47:25.736 * <search> Subscribe to config changes,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.490553171Z
1:M 20 Apr 2026 19:47:25.736 * <search> Enabled role change notification,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.490562787Z
"1:M 20 Apr 2026 19:47:25.737 * <search> Cluster configuration: AUTO partitions, type: 0, coordinator timeout: 0ms",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.490580816Z
1:M 20 Apr 2026 19:47:25.737 * <search> Register write commands,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.490590171Z
1:M 20 Apr 2026 19:47:25.737 * Module 'search' loaded from /usr/local/lib/redis/modules//redisearch.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.490602144Z
1:M 20 Apr 2026 19:47:25.730 * <bf> 	{ cf-expansion-factor :         1 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491266007Z
1:M 20 Apr 2026 19:47:25.730 * <bf> 	{ cf-max-expansions   :        32 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491272072Z
1:M 20 Apr 2026 19:47:25.730 * <bf> ],info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491277076Z
1:M 20 Apr 2026 19:47:25.730 * Module 'bf' loaded from /usr/local/lib/redis/modules//redisbloom.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491282914Z
1:M 20 Apr 2026 19:47:25.736 * <search> Redis version found by RedisSearch : 8.2.1 - oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491289227Z
1:M 20 Apr 2026 19:47:25.736 * <search> RediSearch version 8.2.1 (Git=dba8dd0),info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491307431Z
1:M 20 Apr 2026 19:47:25.736 * <search> Low level api version 1 initialized successfully,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491314565Z
"1:M 20 Apr 2026 19:47:25.736 * <search> gc: ON, prefix min length: 2, min word length to stem: 4, prefix max expansions: 200, query timeout (ms): 500, timeout policy: return, cursor read size: 1000, cursor max idle (ms): 300000, max doctable size: 1000000, max number of search results:  1000000, ",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491321050Z
1:M 20 Apr 2026 19:47:25.736 * <search> Initialized thread pools!,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:27.491332182Z
"1:M 20 Apr 2026 19:47:25.738 * <timeseries> RedisTimeSeries version 80200, git_sha=1439d4a439ca9c063e6ef124a510abff09a5d493",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448672209Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> Redis version found by RedisTimeSeries : 8.2.1 - oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448678899Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> Registering configuration options: [,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448683394Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-compaction-policy   :              },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448687620Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-num-threads         :            3 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448692046Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-retention-policy    :            0 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448696718Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-duplicate-policy    :        block },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448701098Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-chunk-size-bytes    :         4096 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448706351Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-encoding            :   compressed },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448712051Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-ignore-max-time-diff:            0 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448718062Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> 	{ ts-ignore-max-val-diff :     0.000000 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448723364Z
1:M 20 Apr 2026 19:47:25.738 * <timeseries> ],info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448727848Z
1:M 20 Apr 2026 19:47:25.739 * <timeseries> Detected redis oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448732847Z
1:M 20 Apr 2026 19:47:25.739 * <timeseries> Enabled diskless replication,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448737693Z
1:M 20 Apr 2026 19:47:25.739 * Module 'timeseries' loaded from /usr/local/lib/redis/modules//redistimeseries.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448742080Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Created new data type 'ReJSON-RL',info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448747256Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> version: 80200 git sha: unknown branch: unknown,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448808352Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Exported RedisJSON_V1 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448814430Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Exported RedisJSON_V2 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448819555Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Exported RedisJSON_V3 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448826156Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Exported RedisJSON_V4 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448832447Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Exported RedisJSON_V5 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448838176Z
1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Enabled diskless replication,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448847669Z
"1:M 20 Apr 2026 19:47:25.740 * <ReJSON> Initialized shared string cache, thread safe: false.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448853263Z
1:M 20 Apr 2026 19:47:25.740 * Module 'ReJSON' loaded from /usr/local/lib/redis/modules//rejson.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448858559Z
1:M 20 Apr 2026 19:47:25.740 * <search> Acquired RedisJSON_V5 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448863701Z
1:M 20 Apr 2026 19:47:25.741 * Server initialized,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448869510Z
1:M 20 Apr 2026 19:47:25.741 * <search> Loading event starts,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448879964Z
1:M 20 Apr 2026 19:47:25.741 * <search> Enabled workers threadpool of size 4,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448889216Z
1:M 20 Apr 2026 19:47:25.743 * Loading RDB produced by version 8.2.1,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448895927Z
1:M 20 Apr 2026 19:47:25.743 * RDB age 25498 seconds,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448903178Z
1:M 20 Apr 2026 19:47:25.743 * RDB memory usage when created 0.99 Mb,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448909493Z
"1:M 20 Apr 2026 19:47:25.743 * Done loading RDB, keys loaded: 0, keys expired: 0.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448915300Z
1:M 20 Apr 2026 19:47:25.743 * <search> Disabled workers threadpool of size 4,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.448921120Z
1:M 20 Apr 2026 19:47:25.743 * <search> Loading event ends,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.451722242Z
1:M 20 Apr 2026 19:47:25.743 * DB loaded from disk: 0.002 seconds,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.451743468Z
1:M 20 Apr 2026 19:47:25.743 * Ready to accept connections tcp,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""6a5216b7-1820-4719-b248-6da49e4de840"",""replica"":""a9b28120-e3fb-488c-a353-5caac76facba""}",2026-04-20T19:47:28.451751529Z
